MYC,1.69428972417911
CCN1,1.9842356994737
CCN1,1.9842356994737
CCN1,1.9842356994737
CCN1,1.9842356994737
CCN1,1.9842356994737
SNX16,-5.94361387423262
LACTB,-5.78879549293623
HOXD10,-8.04189893093715
HOXD10,-8.04189893093715
CDH13,-6.95626380839933
CDH13,-6.95626380839933
SERPINE2,-7.63463883387149
SERPINE2,-7.63463883387149
SERPINE2,-7.63463883387149
GLRX2,-5.86666958210606
GLRX2,-5.86666958210606
SPHK1,-6.59012271871012
SPHK1,-6.59012271871012
CCN5,-3.10030240829517
CCN5,-3.10030240829517
CTSK,-2.47206555217199
CTSK,-2.47206555217199
CTSK,-2.47206555217199
CTSK,-2.47206555217199
PPP2R3A,-5.49266027789527
KLF7,-6.1455842659005
KLF7,-6.1455842659005
FABP4,-7.74449682836095
COL16A1,-2.14508184102983
COL16A1,-2.14508184102983
TNFAIP8L3,1.89823244261185
TNFAIP8L3,1.89823244261185
PRRX2,-8.12126675883181
PRRX2,-8.12126675883181
INTS2,-5.34815791919824
SLC9A9,-6.37228398568164
SFRP1,-1.70770694629776
MT1E,1.72878798808929
MT1E,1.72878798808929
ZNF232,-6.67386663677339
CFI,1.6155099347622
CYB5R2,-6.80339444644204
CYB5R2,-6.80339444644204
CYB5R2,-6.80339444644204
CYB5R2,-6.80339444644204
BMP2,-5.59685207755682
COL1A1,-1.53355242757376
KLHL29,-5.91495261020563
DCBLD1,-6.63017453140199
DCBLD1,-6.63017453140199
ZNF431,-5.55151637323821
FKBP1B,-5.80209220438833
RAP2B,-6.34051727362024
XYLT1,-6.50995236566625
TSTD1,-6.47607757578976
CD83,-8.30101613273753
COQ2,-5.70827601329287
MCUB,-6.73822594342545
MCUB,-6.73822594342545
ADRA2A,-9.1474924228543
CITED2,1.87244932191009
SLC39A4,-5.39130409723946
GPNMB,-1.854894592035
GPNMB,-1.854894592035
GPNMB,-1.854894592035
MRPL42,5.29453381263987
STEAP4,-7.31851369168182
FGFRL1,2.06026749485717
STK26,-6.4138706215471
STK26,-6.4138706215471
PAOX,-5.71815090075918
VANGL2,-7.06493537223733
SCARA5,-7.60834326102964
GJA1,-2.93420769758579
COL3A1,-1.56061159349642
COL3A1,-1.56061159349642
LYSMD1,-6.38881278072803
HSD11B2,-7.68096787699607
NR4A1,1.92564440167506
NR4A1,1.92564440167506
LTBP2,-2.02216898451314
LTBP2,-2.02216898451314
CLU,1.51981333838489
PTGDS,-1.67024821859571
PTGDS,-1.67024821859571
APOLD1,-7.77523129833595
MOB3B,-6.36253404122298
NPIPA1,7.21636787041639
NPIPA1,7.21636787041639
PTN,-3.31212246481546
FNIP2,-5.91395534729189
FNDC4,-6.61381394997407
FNDC4,-6.61381394997407
RGS3,5.66090709940899
ADAMTSL5,-1.72288850274131
SUSD2,-7.18834547265817
IER2,2.24782356838497
TTC39B,-5.59478457229265
GADD45G,-1.65081448945724
HOXB3,1.92423455308983
CSRNP1,1.96833482325597
ZNF185,-2.06559528444855
PODXL,2.01723735836022
SLC25A43,-6.90163248610691
HCN3,-6.3006146077315
ABHD5,-6.2444324258005
DEPP1,1.56370055995136
H2AC25,-8.1839446746061
BMP4,-7.26909722215856
APOO,-5.43358787221744
MT1M,-7.84970057148518
GABRE,-1.70478472403715
MTRF1,-5.34393838314651
CEBPA,-6.26445233409248
LRRC20,-6.26099366644002
MDFI,-7.43549876358987
KIAA0513,-6.32479514184878
TFAP2C,-7.77674142322904
MSH3,-5.53087041946645
PDPN,-8.46139133577394
