DNAH1,6.74931083270125
NXPH3,6.69835797187741
PLPP6,5.40098140069555
SERTM1,8.90554328680795
SERTM1,8.90554328680795
SERTM1,8.90554328680795
SERTM1,8.90554328680795
VEGFC,6.41630068544105
VEGFC,6.41630068544105
RBM24,7.8940628451976
RBM24,7.8940628451976
SLC29A3,6.02858657667398
MINPP1,6.00545107363471
MINPP1,6.00545107363471
CGNL1,-1.56917427668725
RERG,9.05230189264216
RERG,9.05230189264216
RERG,9.05230189264216
RERG,9.05230189264216
RERG,9.05230189264216
MYC,1.69428972417911
MYC,1.69428972417911
SYNM,8.56249413870971
SULT1A1,6.72637604623301
AMIGO2,8.49751938316492
SAMD11,7.14667777887758
CACNA1H,8.92621941341679
UGGT2,6.09547329718625
PTBP2,5.86109997522223
KBTBD6,6.46347356618208
ADCY5,7.14689778060699
ADCY5,7.14689778060699
NPIPA1,7.21636787041639
NPIPA1,7.21636787041639
NPIPA1,7.21636787041639
PPIP5K2,5.46024949265512
PPIP5K2,5.46024949265512
GFRA1,7.78608918662653
ALDH1B1,8.75173132824179
BET1,5.83394002984903
BET1,5.83394002984903
FOS,3.55051647920273
FOS,3.55051647920273
FOS,3.55051647920273
FOS,3.55051647920273
CTSS,7.05489871317571
HSPB7,9.00775356552596
HSPB7,9.00775356552596
HSPB7,9.00775356552596
AJM1,5.81891898846394
AJM1,5.81891898846394
PARD3B,5.7563665790677
KLHDC1,6.1659683914261
INAFM2,1.50695947168773
AKR1C3,6.30131299795204
CYB5D1,6.24495931637251
MEIS3,8.46112203264067
SLC36A4,5.51718141707341
LRRC57,5.40092488885634
LRRC57,5.40092488885634
HOXC5,6.56510851029405
KIAA1217,6.39716677161036
SMPDL3A,-3.13317219485274
PCDH18,6.06676188143623
CMBL,7.24041633317872
CFL2,7.8161223115456
CFL2,7.8161223115456
CFL2,7.8161223115456
HOXA7,6.3027291389936
PLXDC1,7.37777481479226
CCN1,1.9842356994737
PLIN4,7.92538276396795
C14orf132,7.52798122676146
C14orf132,7.52798122676146
MYO1F,6.46292348723002
PCTP,5.9508248913258
ANKS6,6.34623418512555
ANKS6,6.34623418512555
CES1,8.61893701994
CES1,8.61893701994
