"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation_status"
"ENST00000466436",1.86256329945875,3.28123112925793,0.457539770364503,7.17146648616776,7.41986027499381e-13,9.9795897452743e-12,"Upregulated"
"ENST00000466470",1.18736236277999,2.62345311660558,0.461620714405782,5.68313560188173,1.32247328126766e-08,1.03414766735086e-07,"Upregulated"
"ENST00000466514",3.44854695223812,4.17565759165709,0.458461486189792,9.10797900683083,8.39307991075409e-20,2.35649954544417e-18,"Upregulated"
"ENST00000466521",0.974676760521396,2.36877226100687,0.4649122375111,5.09509552531474,3.48565454303613e-07,2.21940862575211e-06,"Upregulated"
"ENST00000466591",6.32028589671286,5.052391478139,0.533779442099601,9.46531672007752,2.92672753443458e-21,9.67802872243716e-20,"Upregulated"
"ENST00000466755",5.49994795557777,4.84575323152582,0.614866743382246,7.88098117792224,3.24820240019142e-15,5.67489046324428e-14,"Upregulated"
"ENST00000466810",2.93142080327507,3.95877378454175,0.458678948843153,8.63081637935703,6.0915608793839e-18,1.4199055457137e-16,"Upregulated"
"ENST00000466840",0.671046348726339,1.81877134085292,0.471574367488563,3.85680704093195,0.000114877774632471,0.000471397567989592,"Upregulated"
"ENST00000466854",0.791221216993339,2.06229589546063,0.468658781651502,4.40042089511975,1.08041109171048e-05,5.37551111913244e-05,"Upregulated"
"ENST00000466863",0.760705348067648,1.99721652713931,0.470246783366195,4.24716680216826,2.16490783250445e-05,0.000101605486931841,"Upregulated"
"ENST00000466875",0.87809352646841,2.20508457347101,0.467021208984977,4.72159407548865,2.34003350440865e-06,1.30694017965544e-05,"Upregulated"
"ENST00000466906",3.90539144684728,4.34781491142441,0.464196098201828,9.36633230711481,7.50967837296331e-21,2.39187235093803e-19,"Upregulated"
"ENST00000466956",0.776893377628105,2.04030179058848,0.472115778496957,4.3216132218331,1.54892534815779e-05,7.48992623053302e-05,"Upregulated"
"ENST00000466962",0.902734004395792,2.23432479342835,0.466226462699652,4.7923594480044,1.64831243073269e-06,9.43961354736088e-06,"Upregulated"
"ENST00000467072",1.0608491519165,2.47768255755351,0.464784647488401,5.33081841438263,9.7771143210371e-08,6.75970271968265e-07,"Upregulated"
"ENST00000467114",1.00392663539413,2.41642336449414,0.479101102072664,5.04366062620255,4.56709034333301e-07,2.86109472715074e-06,"Upregulated"
"ENST00000467167",3.39525529260688,4.14421128757013,0.45208832769964,9.16681770718813,4.87188684355767e-20,1.40588031259167e-18,"Upregulated"
